##  Shared Name File  Ver. 1.1
##  File created by:  GE FANUC -- CIMPLICITY  Ver. 6.10 Build 5590
##  File created at:  09:42:16  on  05/27/2026.
## 
PT_ID,ACCESS,ACCESS_FILTER,ACK_TIMEOUT,ADDR,ADDR_OFFSET,ADDR_TYPE,ALM_CLASS,ALM_CRITERIA,ALM_DEADBAND,ALM_DELAY,ALM_ENABLE,ALM_HIGH_1,ALM_HIGH_2,ALM_HLP_FILE,ALM_LOW_1,ALM_LOW_2,ALM_MSG,ALM_ROUTE_OPER,ALM_ROUTE_SYSMGR,ALM_ROUTE_USER,ALM_SEVERITY,ALM_STR,ALM_TYPE,ALM_UPDATE_VALUE,ANALOG_DEADBAND,BFR_COUNT,BFR_DUR,BFR_EVENT_PERIOD,BFR_EVENT_PT_ID,BFR_EVENT_TYPE,BFR_EVENT_UNITS,BFR_GATE_COND,BFR_SYNC_TIME,CALC_TYPE,CONV_LIM_HIGH,CONV_LIM_LOW,CONV_TYPE,DELAY_LOAD,DELETE_REQ,DESC,DEVIATION_PT,DEVICE_ID,DISP_LIM_HIGH,DISP_LIM_LOW,DISP_TYPE,DISP_WIDTH,ELEMENTS,ENG_UNITS,ENUM_ID,EQUATION,EXTRA,FW_CONV_EQ,GR_SCREEN,INIT_VAL,JUSTIFICATION,LEVEL,LOCAL,LOG_ACK,LOG_DATA,LOG_DEL,LOG_GEN,LOG_RESET,MAX_STACKED,MEASUREMENT_UNIT_ID,MISC_FLAGS,POLL_AFTER_SET,PRECISION,PROC_ID,PTMGMT_PROC_ID,PT_ENABLED,PT_ORIGIN,PT_SET_INTERVAL,PT_SET_TIME,PT_TYPE,RANGE_HIGH,RANGE_LOW,RAW_LIM_HIGH,RAW_LIM_LOW,REP_TIMEOUT,RESET_ALLOWED,RESET_COND,RESET_PT,RESET_TIMEOUT,RESOURCE_ID,REV_CONV_EQ,ROLLOVER_VAL,SAFETY_PT,SAMPLE_INTV,SAMPLE_INTV_UNIT,SCAN_RATE,SETPOINT_HIGH,SETPOINT_LOW,TIME_OF_DAY,TRIG_CK_PT,TRIG_PT,TRIG_REL,TRIG_VAL,UAFSET,UPDATE_CRITERIA,VARIANCE_VAL,VARS
FO_V49_OPEN_FAIL,R,,-1,%M1137,0,FQ,FO,ABS,,0,1,,1,FO_V49_OPEN_FAIL,,,FO #5-C Suction V49 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO #5-C Suction V49 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V49_OPEN_STATUS,R,,,%I0291,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #5-C Suction V49 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V50_CLOSE_COMMAND,W,,,%G0094,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Suction V50 Close Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V50_CLOSE_FAIL,R,,-1,%M1176,0,FQ,FO,ABS,,0,1,,1,FO_V50_CLOSE_FAIL,,,FO #6-C Suction V50 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO #6-C Suction V50 Close Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V50_CLOSE_STATUS,R,,,%I0430,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Suction V50 Closed,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V50_OPEN_COMMAND,W,,,%G0093,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Suction V50 Open Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V50_OPEN_FAIL,R,,-1,%M1175,0,FQ,FO,ABS,,0,1,,1,FO_V50_OPEN_FAIL,,,FO #6-C Suction V50 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO #6-C Suction V50 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V50_OPEN_STATUS,R,,,%I0429,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Suction V50 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V51_CLOSE_COMMAND,W,,,%G0096,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Fill V51 Close Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V51_CLOSE_FAIL,R,,-1,%M1178,0,FQ,FO,ABS,,0,1,,1,FO_V51_CLOSE_FAIL,,,FO #6-C Fill V51 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO #6-C Fill V51 Close Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V51_CLOSE_STATUS,R,,,%I0432,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Fill V51 Closed,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V51_OPEN_COMMAND,W,,,%G0095,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Fill V51 Open Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V51_OPEN_FAIL,R,,-1,%M1177,0,FQ,FO,ABS,,0,1,,1,FO_V51_OPEN_FAIL,,,FO #6-C Fill V51 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO #6-C Fill V51 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V51_OPEN_STATUS,R,,,%I0431,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO #6-C Fill V51 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V52_CLOSE_COMMAND,W,,,%G0136,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Midship Disc Iso V52 Close Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V52_CLOSE_FAIL,R,,-1,%M1218,0,FQ,FO,ABS,,0,1,,1,FO_V52_CLOSE_FAIL,,,FO Midship Disc Iso V52 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO Midship Disc Iso V52 Close Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V52_CLOSE_STATUS,R,,,%I0434,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Midship Disc Iso V52 Closed,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V52_OPEN_COMMAND,W,,,%G0135,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Midship Disc Iso V52 Open Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V52_OPEN_FAIL,R,,-1,%M1217,0,FQ,FO,ABS,,0,1,,1,FO_V52_OPEN_FAIL,,,FO Midship Disc Iso V52 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO Midship Disc Iso V52 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V52_OPEN_STATUS,R,,,%I0433,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Midship Disc Iso V52 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V53_CLOSE_COMMAND,W,,,%G0046,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Port Midship Disc Iso V53 Close Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V53_CLOSE_FAIL,R,,-1,%M1046,0,FQ,FO,ABS,,0,1,,1,\FO_V53_CLOSE_FAIL,,,FO Midship Port Discharge V53 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO Port Midship Disc Iso V53 Close Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V53_CLOSE_STATUS,R,,,%I0218,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Port Midship Disc Iso V53 Closed,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V53_OPEN_COMMAND,W,,,%G0045,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Port Midship Disc Iso V53 Open Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V53_OPEN_FAIL,R,,-1,%M1045,0,FQ,FO,ABS,,0,1,,1,\FO_V53_OPEN_FAIL,,,FO Midship Port Discharge V53 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO Port Midship Disc Iso V53 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V53_OPEN_STATUS,R,,,%I0217,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Port Midship Disc Iso V53 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V54_CLOSE_COMMAND,W,,,%G0044,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Stbd Midship Disc Iso V54 Close Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V54_CLOSE_FAIL,R,,-1,%M1044,0,FQ,FO,ABS,,0,1,,1,\FO_V54_CLOSE_FAIL,,,FO Midship Stbd Discharge V54 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO Stbd Midship Disc Iso V54 Close Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V54_CLOSE_STATUS,R,,,%I0220,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Stbd Midship Disc Iso V54 Closed,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V54_OPEN_COMMAND,W,,,%G0043,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Stbd Midship Disc Iso V54 Open Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V54_OPEN_FAIL,R,,-1,%M1043,0,FQ,FO,ABS,,0,1,,1,\FO_V54_OPEN_FAIL,,,FO Midship Stbd Discharge V54 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO Stbd Midship Disc Iso V54 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V54_OPEN_STATUS,R,,,%I0219,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO Stbd Midship Disc Iso V54 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V65_CLOSE_COMMAND,W,,,%G0300,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO SDT Day V65 Fill Close Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V65_CLOSE_FAIL,R,,-1,%M1290,0,FQ,FO,ABS,,0,1,,1,\FO_V65_OPEN_FAIL,,,FO SDT Day Suction V65 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO SDT Day Suction V65 Close Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V65_CLOSE_STATUS,R,,,%I0032,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO SDT Day Suction V65 Closed,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FO_V65_OPEN_COMMAND,W,,,%G0299,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO SDT Day V65 Fill Open Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FO_V65_OPEN_FAIL,R,,-1,%M1289,0,FQ,FO,ABS,,0,1,,1,\FO_V65_OPEN_FAIL,,,FO SDT Day Suction V65 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FO SDT Day Suction V65 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
FO_V65_OPEN_STATUS,R,,,%I0031,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FO SDT Day Suction V65 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FREZR_PANIC_ALRM,W,,-1,%M3159,0,FQ,AUX,ABS,,0,1,,1,\FREZR_PANIC_ALRM,,,Freezer Panic Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Freezer Panic Alarm,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
FUELOIL_OVRFLOW,W,,-1,%M3156,0,FQ,AUX,ABS,,0,1,,1,\FUELOIL_OVRFLOW,,,Fuel Oil Overflow Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Fuel Oil Overflow Alarm,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
FUEL_CENTRIFUGE_FAIL,W,,-1,%M3276,0,FQ,AUX,ABS,,0,1,,1,\AUX#1_BAT_CHRGER_FAIL,,,FUEL OIL CENTRIFUGE Failure,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,fuel oil centrifuge failure,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,0,0,0,1,0,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
FUEL_OVFLOW_TANK_HI,W,,-1,%M3277,0,FQ,AUX,ABS,,0,1,,1,\AUX#1_BAT_VOLT_LO,,,FUEL OIL OVERFLOW Tank Level High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,FUEL OIL OVERFLOW TANK HIGH,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,0,0,0,1,0,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
FWD_DRAFT,R,,,%R00110,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,FWD Draft,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FWD_DRAFT_SETPOINT,W,,,%R00112,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,FWD Draft Offset Set Point,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FWD_DRAFT_TANK_AMP_ZERO,W,,,%R01302,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Fwd Draft Tank Current Adjust,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
FWD_DRAFT_TANK_CURRENT,R,,,%R01502,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Fwd Draft Tank Current,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
FWD_DRAFT_TANK_SCALE,W,,,%R01702,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Fwd Draft Tank Scale,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
GENERATOR_LOAD_SHEDDING,W,,-1,%M3252,0,FQ,AUX,ABS,,0,1,,1,\GENERATOR_LOAD_SHEDDING,,,Generator Load Shedding,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Generator Load Shedding,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
GEN_ALRM_BAT_CHARGER,W,,-1,%M3095,0,FQ,BATTR,ABS,,0,1,,1,\GEN_ALRM_BAT_CHARGER,,,General Alarm Battery Charger Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,General Alarm Battery Charger Fail,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
GEN_ALRM_BAT_VOLTAGE,W,,-1,%M3096,0,FQ,BATTR,ABS,,0,1,,1,\GEN_ALRM_BAT_VOLTAGE,,,General Alarm Battery Voltage Low,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,General Alarm Battery Voltage Low,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
HB_TLI_PC1,W,,,%G0500,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,heartbeat pc1,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
HB_TLI_PC2,W,,,%G0501,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,heartbeat pc2,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
H_AGEN_NDE_BEAR_TEMP_HI,W,,,%R23012,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,H-Port Self-align Bearing Temperature Hi,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
H_AGEN_NDE_BEAR_TEMP_HIHI,W,,,%R23082,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,H-Port Self-align Bearing Temperature Hi,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
H_BEAR.PORT.SELFALIGN,W,,,%R26132,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm SetPoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
H_BEAR.PORT.SHAFT.1,W,,,%R26012,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm SetPoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
H_BEAR.PORT.SHAFT.10,W,,,%R26102,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm SetPoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
H_BEAR.PORT.SHAFT.11,W,,,%R26112,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm SetPoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
